feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,label
59.36431267,0.7186291323,0,1,0,0,0,0,0,1,0,0,2.309401077,0.07902812691,1
47.43485135,0.4523835374,1,0,0,0,0,1,0,0,0,0,19.79898987,0.4558028441,0
68.46948874,0.7733367381,0,1,0,0,0,0,0,0,0,0,13.0511813,0.3830742019,1
73.406288,0.07764747903,1,0,1,0,0,0,0,0,0,0,55.86143571,0.7215685394,0
0,0.03035023552,0,0,0,1,0,0,0,0,0,1,0,0,0
120.5230236,1.27E-05,1,0,0,0,1,0,0,0,1,0,0.8164965809,1.190800181,0
321.1239957,0.04622680985,1,0,1,0,0,0,0,0,0,0,257.6334606,0.7174227404,0
0,0.7136510096,0,1,0,0,0,0,0,0,0,1,0,0,0
190.1867211,0.03851989144,0,0,0,1,0,0,0,0,0,0,0,0.3872352295,0
445.4587926,0.006251925237,1,0,0,0,0,1,0,0,0,0,69.58687616,0.8748420985,0
454.8108152,5.95E-07,1,0,0,0,1,0,0,0,0,0,19.78913566,0.3104698017,0
41.43984658,0.1517853919,0,0,0,1,0,0,0,0,0,0,0,0.1806938191,0
454.8108152,0.7944740827,0,1,0,0,0,0,0,1,0,0,1.866751329,0.5847058751,1
265.9433094,0.007134670964,1,0,0,0,0,0,0,0,0,0,51.76657008,0.8095160745,0
57.71156411,0.06452455885,0,0,0,0,0,1,0,0,0,0,0,0,0
454.8108152,0.04213866793,1,0,0,0,0,1,0,0,0,0,30.74139446,2.748077496,0
187.4887812,0.006723229781,1,0,1,0,0,0,0,0,0,0,107.1509838,1.654035736,0
450.3623594,5.00E-05,1,0,0,0,0,0,0,0,1,0,0.7877520928,1.010273854,0
224.6806239,0.04736377814,1,0,0,0,0,1,0,0,0,0,82.51212032,1.358479714,0
25.26735362,0.009498679136,1,0,0,0,0,0,0,0,0,0,9.42956344,1.14986064,0
239.0624012,0.05144482743,0,0,0,1,0,0,0,0,0,0,214.2533547,0.4900181663,0
454.8108152,0.8549005015,0,1,0,0,0,0,0,1,0,0,3.991374882,0.355902993,1
440.465885,0.0503627883,1,0,1,0,0,0,0,0,0,0,77.16093263,0.733781342,0
454.8108152,0.03266829422,1,0,1,0,0,0,0,0,1,0,30.87316062,0.9694407095,0
121.8533784,0.08908833921,1,0,0,0,0,0,0,0,0,0,23.71216284,0.6282908943,0
210.8051114,0.761412529,0,1,0,0,0,0,0,1,0,0,3.096281079,0.2763694928,1
193.7565633,0.0216541327,1,0,1,0,0,0,0,0,0,0,21.08260398,0.7750131688,0
360.6162355,0.2812515618,1,0,0,0,0,1,0,0,0,0,12.79077329,1.352469353,0
84.54349219,0.6970858056,0,1,0,0,0,0,0,1,0,0,0,0.2305874521,1
387.1016441,0.01310805183,1,0,1,0,0,0,0,0,0,0,54.68290208,1.121373209,0
10.89731809,0.05300856317,1,0,0,0,0,1,0,0,0,0,7.810249676,0.2222222222,0
44.65795838,0.0006840894519,1,0,0,0,0,0,0,0,0,0,12.72792206,0.6042155854,0
284.2544342,0.04671205533,0,1,0,0,0,0,0,1,0,0,51.09186942,1.338187773,0
101.6332025,0.03227374191,0,1,0,0,0,0,0,1,0,0,5.902918299,1.090749447,0
376.3119416,0.04687228488,0,0,0,1,0,0,0,0,0,0,252.4371209,0.8011549658,0
401.8957894,0.3238944646,0,1,0,0,0,0,0,1,0,0,0,0.2155295979,1
426.4002778,0.05427945642,1,0,1,0,0,0,0,0,0,0,30.84756392,1.267137819,0
227.5332053,0.3043208448,0,1,0,0,0,0,0,1,0,0,5.105323446,0.3332443504,1
259.1428699,0.01765996286,1,0,0,0,0,1,0,0,0,0,26.68808017,1.139135157,0
433.2552161,0.04187483394,1,0,0,0,0,1,0,0,0,0,41.62613715,2.061732645,0
246.9298465,0.005523158591,1,0,1,0,0,0,0,0,0,0,47.66381527,0.9238269954,0
233.8646452,0.01327028057,1,0,0,0,0,1,0,0,1,0,90.84987617,0.4538051911,0
386.6396588,0.005055577894,1,0,0,0,0,1,0,0,0,0,133.6431816,1.608332893,0
412.15792,0.1121184365,0,1,0,0,0,0,0,1,0,0,14.01793723,0.1056250821,1
289.7177693,0.02496760791,0,1,0,0,0,0,0,1,0,0,7.550780471,0.3977016949,0
0,0.6777124197,0,1,0,0,0,0,0,0,0,1,0,0,0
29.05902172,0.0194171378,1,0,0,0,0,0,0,0,0,0,18.1934054,0.5772614101,0
0,0.1435179159,0,1,0,0,0,0,0,0,0,1,0,0,1
346.0485385,0.09295273145,0,1,0,0,0,0,1,0,0,0,3.177973917,0.1728915762,0
120.5230236,3.89E-06,1,0,0,0,1,0,0,0,1,0,0.8164965809,0.6974757519,0
265.1652731,0.1106302318,1,0,0,0,0,1,0,0,0,0,37.37391502,1.583475002,0
453.7056423,0.00220104259,0,0,0,0,0,1,0,0,1,0,9.504384953,0,0
244.575307,0.1269297124,1,0,0,0,0,0,0,0,0,0,29.37809945,1.319900272,0
404.1899879,0.7372249628,0,1,0,0,0,0,0,1,0,0,3.531674854,1.44815552,1
218.9909995,0.2494968607,1,0,0,0,0,1,0,0,0,0,80.9341296,1.772954326,0
295.6457071,0.4146935281,1,0,0,0,0,1,0,0,0,0,9.678705487,0.7840082279,0
272.6747676,3.45E-05,1,0,0,0,1,0,0,0,1,0,9.686760724,0.695513943,0
13.72109067,0.0847268647,0,1,0,0,0,0,0,0,0,0,0,0.2894334985,0
50.13179355,0.02096299507,1,0,0,0,0,1,0,1,0,0,9.192388155,0.1237179148,0
60.28053154,0.7607171441,0,1,0,0,0,0,0,1,0,0,0,0.009738305719,1
125.2154944,0.8035060743,0,0,1,0,0,0,1,0,0,0,1.75,0.1087210761,0
57.59486434,0.7058394797,0,1,0,0,0,0,0,1,0,0,1.986062548,0.3396034284,0
198.9190738,4.29E-06,1,0,0,0,1,0,0,0,1,0,1.772810521,0.2672612419,0
251.6428836,0.04034612444,0,0,0,1,0,0,0,0,0,0,251.7300141,0.4302111072,0
254.3102777,0.8830951718,0,1,0,0,0,0,0,0,1,0,7.194695015,0.3117629399,1
389.8601218,0.01967527807,1,0,0,0,0,1,1,0,0,0,62.45794189,1.10431692,0
450.7359024,2.79E-05,1,0,0,0,0,0,0,0,1,0,0.7877520928,0.1839895544,0
425.7517935,0.008229591973,1,0,1,0,0,0,0,0,0,0,37.91225635,0.7011612765,0
293.3280302,0.01895913101,1,0,1,0,0,0,0,0,1,0,23.70613744,1.534888196,0
231.1368252,0.02613929483,0,0,0,1,0,0,0,0,0,0,253.1442277,0.7624503797,0
454.0745451,0.04491732716,1,0,1,0,0,0,0,0,1,0,9.659822427,0.961375187,0
454.0745451,0.1881779536,1,0,0,0,0,1,0,1,0,0,23.60995309,1.01031796,0
119.5142092,0.07217882942,1,0,1,0,0,0,0,0,0,0,10.60660172,0.5603693789,0
450.3623594,0.5605481411,1,0,1,0,0,0,0,0,1,0,15.3933621,0.9471602057,1
21.19577064,0.009118230982,1,0,1,0,0,0,0,0,0,0,14.54876856,1.360399035,0
450.7359024,0.0001136449967,1,0,0,0,0,0,0,0,1,0,0.7877520928,0.6305649445,0
408.1068333,0.004964286328,1,0,0,0,0,1,0,0,0,0,258.8010819,0.6609084657,0
286.1486101,0.08856119612,1,0,1,0,0,0,0,0,0,0,64.08179297,1.809463006,0
35.85581758,0.1310682959,1,0,0,0,0,1,0,1,0,0,7.094598885,0.5805063023,0
409.4016059,0.07080660876,1,0,0,0,0,1,0,0,0,0,4.20857112,1.087782732,0
168.9394931,0.1393016386,1,0,1,0,0,0,0,0,0,0,97.68827975,1.532927325,0
273.2949276,0.7760044937,0,1,0,0,0,0,1,0,0,0,6.408656245,0.7768413864,1
56.23218083,0.6564299073,0,1,0,0,0,0,1,0,0,0,3.204163958,0.5897217841,0
346.5570757,0.03608146148,0,0,0,1,0,0,0,0,0,0,323.8549058,1.006277116,0
430.3454945,0.1747314109,1,0,1,0,0,0,0,1,0,0,43.98006541,1.629537055,0
309.7145597,0.03299836158,1,0,0,0,0,1,0,0,0,0,47.38037568,1.07436537,0
320.944567,0.00406714396,0,0,1,0,0,0,0,0,0,0,0,0.6698906348,0
147.117463,0.03983489133,1,0,1,0,0,0,0,0,0,0,41.68333,0.866806762,0
8.982902091,0.1997134647,0,1,0,0,0,0,0,0,0,0,0,0,0
241.8710276,0.5403686094,0,1,0,0,0,0,0,1,0,0,0,0.009941887422,1
243.8570085,0.272868684,1,0,1,0,0,0,0,0,0,0,162.8250595,0.7302944181,0
61.34837494,0.003575467671,1,0,0,0,0,0,0,0,0,0,17.95364401,0.5512760882,0
30.40789917,0.3382765288,0,0,0,1,0,0,0,0,0,0,0,0.5193776674,0
261.9991894,0.00206213858,1,0,0,0,0,1,0,0,0,0,53.73003505,1.030597001,0
5.388719119,0.02264778672,1,0,1,0,0,0,0,0,0,0,4,0.3423265984,0
0,0.05794763388,0,0,1,0,0,0,0,0,0,1,0,0,0
265.1652731,0.09033753243,0,0,1,0,0,0,0,0,0,0,7.999538164,0.7357393492,0
0,9.62E-05,0,0,1,0,0,0,0,0,0,0,0,0.07443229276,0
61.63653238,0.9718402715,1,0,0,0,0,0,0,0,0,0,7.402702209,0.6342239966,0
66.65855631,3.94E-05,1,0,0,0,1,0,0,0,1,0,0.7071067812,0.4,0
64.92251788,0.02812032959,1,0,0,0,0,1,1,0,0,0,16.663333,0.656541345,0
163.5093992,0.01531302944,1,0,1,0,0,0,0,0,0,0,29.76855164,1.414153633,0
79.67367521,0.1218089515,1,0,1,0,0,0,0,0,0,0,19.08751774,0.4867387395,0
239.7185535,0.01337701575,1,0,1,0,0,0,0,1,0,0,29.62707607,1.002608766,0
273.2949276,1.42E-05,1,0,0,0,0,0,0,0,1,0,0.687551651,0.6714976477,0
253.6637318,0.0213756277,1,0,1,0,0,0,0,0,0,0,75.09194364,1.153797435,0
286.1212852,0.6850082816,0,0,1,0,0,0,0,1,0,0,3.824869884,0.3036516312,1
0,0.284992982,0,1,0,0,0,0,0,0,0,1,0,0,0
37.79821285,0.001720389955,1,0,1,0,0,0,0,0,0,0,31.11269837,1.681710543,0
23.79166545,0.1816488631,0,0,1,0,0,0,0,0,0,0,0,0,0
135.3118207,0.0756306162,1,0,1,0,0,0,1,0,0,0,9.108437647,1.661313441,0
232.4674363,0.1031953629,1,0,0,0,0,1,0,0,0,0,32.96530162,1.438288127,0
263.134763,0.03725871748,1,0,1,0,0,0,1,0,0,0,14.72601048,1.83158424,0
453.3362268,2.50E-06,1,0,0,0,1,0,0,0,1,0,2.042048108,0.8367805108,0
25.51842629,0.05192222202,1,0,1,0,0,0,0,0,0,0,7.071067812,0.5483299531,0
454.8108152,0.03675293768,1,0,0,0,0,1,0,0,1,0,7.829005897,3.008265794,0
453.3362268,1.23E-06,1,0,0,0,1,0,0,0,1,0,27.22797275,0.4865692082,0
454.8108152,0.0358915407,1,0,0,0,0,1,1,0,0,0,0.464420364,0.3356114258,0
451.1089269,1.81E-06,1,0,0,0,1,0,0,0,1,0,1.408612695,0.2932074694,0
73.32182111,0.000591121794,0,0,1,0,0,0,0,0,0,0,0,0,0
282.6943393,0.003466946553,1,0,0,0,0,1,0,0,0,0,127.4511671,0.3052702254,0
330.142638,0.0246945475,1,0,1,0,0,0,0,0,0,0,30.10869199,1.265463842,0
304.2845436,0.7381873621,0,1,0,0,0,0,0,1,0,0,3.805526192,0.2365080648,1
454.8108152,0.01103099226,1,0,1,0,0,0,0,0,0,0,11.54670151,0.6161265692,0
144.9676039,0.5493716107,0,0,1,0,0,0,0,1,0,0,0,0.01400647859,1
453.3362268,3.13E-06,1,0,0,0,1,0,0,0,1,0,2.042048108,0.6652538308,0
386.1770314,0.04426916824,0,0,0,1,0,0,0,0,0,0,184.459571,1.002727872,0
315.5078342,0.01705922806,1,0,1,0,0,0,0,0,0,0,36.44474969,1.071822632,0
454.8108152,0.004507833946,1,0,0,0,0,1,0,0,0,0,21.97610692,0.953553673,0
269.0703132,0.045087026,1,0,0,0,0,1,0,0,0,0,32.78270706,0.8827124889,0
453.3362268,0.02759341649,1,0,0,0,0,1,0,0,0,0,119.7062377,1.282881729,0
132.3269189,0.05438479714,1,0,0,0,0,1,0,0,0,0,27.68031792,0.6714158149,0
250.1693299,0.02618177453,0,0,0,1,0,0,0,0,0,0,0,0.2668975008,0
172.9878852,0.1748734318,0,1,0,0,0,0,0,1,0,0,2.463060427,0.2600528648,1
377.2639193,0.04279586082,1,0,0,0,0,0,0,0,0,0,110.858769,1.743552957,0
395.7585451,3.89E-06,1,0,0,0,1,0,0,0,1,0,1.649915823,0.5131184087,0
25.66621344,0.3280615087,1,0,1,0,0,0,0,0,0,0,3.52288437,0.237170986,0
0,0.4180405395,0,0,0,1,0,0,0,0,0,1,0,0,0
123.417394,0.1416837699,1,0,0,0,0,1,0,0,0,0,15.07757717,0.9331389496,0
408.1068333,0.3071474924,0,1,0,0,0,0,0,1,0,0,5.052427835,0.1846608029,1
408.1068333,0.5389642095,0,1,0,0,0,0,0,1,0,0,4.759993093,0.4910702144,1
169.1794529,9.74E-06,1,0,0,0,0,0,0,0,1,0,0.5477225575,0.4849826607,0
178.2754534,0.6863893598,0,0,0,0,0,0,0,1,0,0,0,0.01571837753,1
136.9475413,0.018233205,1,0,0,0,0,0,1,0,0,0,29.08822786,0.7346060559,0
105.9486304,0.1631592737,1,0,0,0,0,1,0,0,0,0,8.854377448,1.427327975,0
81.89232015,0.03639607024,1,0,1,0,0,0,0,0,0,0,23.71356855,1.080770513,0
120.5230236,1.68E-05,1,0,0,0,0,0,0,0,1,0,0.5773502692,0.3010091508,0
136.1226302,0.1884882544,1,0,0,0,0,1,0,0,0,0,10.79478914,0.9881480286,0
440.465885,1.75E-05,1,0,0,0,1,0,0,0,1,0,1.936771089,0.6452408996,0
337.6247028,0.1914606503,1,0,0,0,0,1,0,1,0,0,39.32901272,1.641233468,0
375.967618,0.03587964682,1,0,1,0,0,0,0,0,0,0,156.5758602,1.099603726,0
449.2386126,2.53E-06,1,0,0,0,1,0,0,0,1,0,1.829706558,0.4170288281,0
454.8108152,0.5750393071,0,1,0,0,0,0,0,1,0,0,12.4120005,0.766416527,1
362.0118858,0.1825679041,1,0,0,0,0,1,0,0,0,0,46.44607729,0.8647258738,0
374.0921934,0.002993972023,0,0,0,0,0,0,0,0,0,0,0,1.330181943,0
453.3362268,0.04639412449,1,0,1,0,0,0,0,0,0,0,98.5695468,0.5638646499,0
0,4.46E-05,0,0,0,0,0,1,0,0,0,0,0,0.08570991287,0
383.8542319,0.122520585,0,1,0,0,0,0,0,1,0,0,2.284370795,0.5540994223,0
373.4400907,0.7400345164,0,1,0,0,0,0,0,1,0,0,3.761818982,0.2458806457,1
363.6925566,4.73E-06,1,0,0,0,1,0,0,0,1,0,2.217355783,0.3240348185,0
207.507256,0.04533738482,1,0,1,0,0,0,0,0,0,0,64.08587988,1.178567279,0
383.8542319,0.04568673119,1,0,0,0,0,1,0,0,0,0,169.7056275,0.7014983758,0
289.2026709,0.0222598817,1,0,1,0,0,0,0,0,0,0,66.75635336,0.970568544,0
365.1720038,0.008409656977,1,0,0,0,0,1,0,0,0,0,16.06015478,0.6776309272,0
378.2132562,6.89E-06,1,0,0,0,1,0,0,0,1,0,2.152290162,0.4829692724,0
378.6869367,0.06117375872,1,0,0,0,0,1,1,0,0,0,20.24172109,1.335113043,0
74.76828441,0.3194923381,0,1,0,0,0,0,0,1,0,0,0,0.1373363065,1
75.66312372,0.2877580411,1,0,0,0,0,1,0,0,0,0,2.866249224,1.247501045,0
25.81659348,0.1076013511,0,1,0,0,0,0,0,1,0,0,0,0.3573846439,0
62.10915612,0.3688508289,1,0,0,0,0,1,1,0,0,0,3.683941988,0.4890248564,0
63.93270824,1,0,1,0,0,0,0,0,1,0,0,1.258305739,0.1288426248,1
454.4429358,0.04817049863,1,0,1,0,0,0,0,0,0,0,151.7969038,1.040236508,0
303.2299589,0.9043607294,0,1,0,0,0,0,0,1,0,0,0.272165527,0.2292680368,1
0,0.3576680919,0,1,0,0,0,0,0,0,0,1,0,0,0
44.53041755,0.01153025329,0,0,1,0,0,0,0,0,0,0,14.8492424,0,0
441.6261089,2.61E-06,1,0,0,0,1,0,0,0,1,0,16.05678241,0.4448782605,0
241.3661275,0.04651325457,1,0,0,0,0,1,0,0,0,0,109.5718942,0.9581868794,0
372.9184951,0.02988412025,1,0,0,0,0,1,1,0,0,0,79.94442514,0.6624868971,0
194.8945998,0.5979451496,0,1,0,0,0,0,0,1,0,0,1.478044446,0.8812684911,1
0,0.4711223937,0,1,0,0,0,0,0,0,0,1,0,0,0
260.8721997,0.1770972609,1,0,0,0,0,0,0,0,0,0,104.947606,1.31745123,0
399.3357634,0.8251295567,1,0,0,0,0,1,0,1,0,0,7.049464483,0.4134841129,0
227.1731081,0.07709052471,1,0,0,0,0,1,0,0,0,0,49.03842031,2.12852722,0
312.3783812,0.004115292186,1,0,1,0,0,0,0,0,0,0,89.87880729,1.060495212,0
0,0.06513107834,0,0,0,1,0,0,0,0,0,1,0,0,0
265.1652731,0.00601158147,0,0,1,0,0,0,0,0,0,0,90.1561146,2.091407491,0
327.9069909,0.9722616375,0,1,0,0,0,0,0,1,0,0,2.776129779,1.09997025,1
25.57790037,0.04887008484,1,0,0,0,0,0,0,0,0,0,9.848857802,1.115181388,0
31.34974458,0.1005384795,1,0,0,0,0,0,0,0,0,0,2.563479778,1.164361053,0
23.68304312,0.01940328736,1,0,0,0,0,0,0,0,0,0,6.350852961,0.7207112871,0
4.849542089,0.01943436287,1,0,0,0,0,0,0,0,0,0,3.535533906,1.299038106,0
39.82681492,0.1802533081,1,0,1,0,0,0,0,0,0,0,9.192388155,1.504568311,0
52.9150258,0.2334713599,1,0,0,0,0,1,0,0,0,0,8.460693431,0.4595788112,0
51.06082646,0.1839803427,1,0,1,0,0,0,0,0,0,0,2.917960376,0.8473224497,0
14.60960686,0.4793129305,0,1,0,0,0,0,0,0,0,0,0,0,1
52.9150258,0.01342145431,1,0,1,0,0,0,0,0,0,0,8.808140174,0.330382113,0
258.9597769,1.40E-06,0,0,0,0,1,0,0,0,0,0,13.50151507,0,0
406.8066544,0.005139666637,1,0,1,0,0,0,0,0,0,0,1.004651428,0.7802480195,0
276.3834103,0.06375302015,1,0,0,0,0,1,1,0,0,0,7.213072098,0.2713949673,0
40.77015037,0.06516537541,1,0,0,0,0,0,0,0,0,0,9.848857802,0.9415804626,0
238.1597698,0.02070397791,1,0,0,0,0,0,0,0,0,0,112.7220032,1.479272151,0
26.23051493,0.1617179364,1,0,1,0,0,0,0,1,0,0,14.4222051,0.05403661602,0
404.1899879,0.5322198571,0,1,0,0,0,0,1,0,0,0,2.474689806,0.2192585336,1
209.9130869,0.06174851357,1,0,0,0,0,1,0,0,0,0,17.8144678,0.8606063543,0
231.1382363,0.336278787,0,0,1,0,0,0,1,0,0,0,0.4588314677,0.1830269077,0
170.9434611,0.3160876133,0,0,1,0,0,0,1,0,0,0,0.4517083174,0.1701804688,0
432.2075379,0.3218363785,1,0,0,0,0,0,0,0,0,0,19.6948608,1.340488584,0
14.02773849,0.1996500252,1,0,0,0,0,1,0,0,0,0,7.371114796,0.3529411765,0
290.4512948,0.1492581423,1,0,1,0,0,0,1,0,0,0,63.71673424,0.4097123379,0
404.6790217,0.2343779579,1,0,0,0,0,1,0,0,0,0,10.14273139,1.21429921,0
34.05277617,0.1296705104,1,0,0,0,0,1,0,0,0,0,21.21320344,0.4029929669,0
41.21963826,0.3558285313,1,0,0,0,0,1,0,0,1,0,22.40014881,0.3091721655,0
35.5553306,0.02611352697,1,0,0,0,0,0,0,0,0,0,0.7071067812,0.2235402778,0
248.3087667,0.5099045084,1,0,1,0,0,0,0,0,0,0,4.678723312,1.126196261,0
171.4676852,0.1249613928,1,0,0,0,0,0,0,0,1,0,15.5724115,0.670919033,0
396.5384682,0.6746964927,0,1,0,0,0,0,0,1,0,0,3.126353527,0.2198843821,1
243.1959341,0.02576354321,0,1,0,0,0,0,0,1,0,0,36.37306696,0.3743214795,0
241.0710126,0.0477681951,0,0,0,1,0,0,0,0,0,0,269.4076836,0.3910345239,0
452.5958549,0.183774502,1,0,1,0,0,0,0,0,0,0,14.68707408,0.7206566624,0
143.2129488,0.004853871783,0,0,0,0,0,0,0,1,0,0,88.33459119,1.43044698,0
25.00738541,0.6175463354,0,1,0,0,0,0,1,0,0,0,0.4714045208,0.0142162229,0
220.9669799,0.001844304635,0,0,1,0,0,0,0,0,0,0,78.72293186,1.302722862,0
192.0994325,0.0009016942587,1,0,0,0,0,0,0,0,0,0,132.0997098,0.7591798095,0
375.5807367,0.05983591901,1,0,1,0,0,0,0,0,0,0,46.53500893,1.751620686,0
0,0.0365815849,0,0,1,0,0,0,0,0,0,1,0,0,0
283.0575277,0.004766024869,0,0,1,0,0,0,0,0,0,0,85.5628424,0.8904586984,0
0,2.76E-05,0,0,1,0,0,0,0,0,0,0,0,1.257078722,0
275.1502479,1.79E-06,1,0,0,0,1,0,0,0,1,0,30.10260232,1.062120131,0
340.7449406,0.06559857384,1,0,0,0,0,1,0,0,0,0,32.78592178,1.93433668,0
101.1814469,0.3386835043,0,1,0,0,0,0,0,1,0,0,4.601547829,0.2323603054,1
225.6817355,0.3669982017,0,1,0,0,0,0,0,1,0,0,10.70776011,0.6754540813,1
331.1567077,1.16E-05,1,0,0,0,1,0,0,0,1,0,1.815682598,0.4254804006,0
240.2740292,0.4655563471,0,1,0,0,0,0,0,1,0,0,6.046918008,0.2943661692,1
344.4094402,0.08891321541,1,0,1,0,0,0,0,0,0,0,24.24797779,1.185818098,0
33.82476576,0.1037991202,1,0,1,0,0,0,0,0,0,0,41.01219331,0.648249296,0
62.29566933,0.2630425116,1,0,1,0,0,0,0,0,0,0,11.61075036,0.4995475585,0
42.33739472,0.05628084856,1,0,1,0,0,0,0,0,0,0,17.61628035,0.8474716455,0
235.8631933,0.01368424477,1,0,1,0,0,0,0,0,0,0,13.90884769,0.8157525782,0
99.89227478,6.08E-06,1,0,1,0,0,0,0,0,0,0,98.14954576,0.6587180467,0
69.4132037,0.03279468526,1,0,0,0,0,1,0,0,1,0,11.28209707,0.8596698772,0
454.8108152,0.01573733431,1,0,0,0,0,1,0,0,0,0,1.363340967,0.8999478422,0
65.42924774,0.7239865704,0,1,0,0,0,0,0,1,0,0,1.471960144,0.05605001522,0
439.3008169,0.0603780084,1,0,1,0,0,0,1,0,0,0,14.25712443,0.5461974071,0
454.8108152,0.729020484,0,1,0,0,0,0,0,1,0,0,16.39225724,0.2562862603,1
209.4711846,0.003865180839,0,0,0,1,0,0,0,0,0,0,0,0.5066968379,0
254.1008493,0.0241115525,0,0,0,1,0,0,0,0,0,0,0,1.128192842,0
12.91507687,0.02322017369,0,0,1,0,0,0,0,0,0,0,13.43502884,0,0
203.1710804,0.03059334107,1,0,1,0,0,0,0,0,0,0,178.0917367,0.6491810257,0
415.7951608,0.003398488389,1,0,0,0,0,1,0,0,0,0,84.18135185,1.21249931,0
439.3008169,0.01096207284,1,0,0,0,0,1,0,0,0,0,31.19829055,0.5849063364,0
446.9770232,0.00240991446,1,0,0,0,0,1,0,0,0,0,135.997549,0.6294073089,0
285.0519811,0.002020844572,1,0,0,0,0,1,0,0,0,0,262.3366158,0.4580719023,0
329.5352344,0.001341552678,1,0,0,0,0,0,0,0,0,0,115.9655121,1.100558869,0
106.2122269,0.004740684555,1,0,1,0,0,0,0,0,0,0,37.4766594,1.340717341,0
0,0.009028386169,1,0,1,0,0,0,0,0,0,0,0,1.059083303,0
406.8066544,0.01187089114,1,0,1,0,0,0,0,0,0,0,234.0523446,0.2963243238,0
444.6965085,0.07488608374,1,0,1,0,0,0,0,0,0,0,33.72522018,0.887039478,0
448.8629886,0.06108119874,1,0,0,0,0,1,0,0,0,0,46.18693899,0.9480882376,0
21.58155671,0.5011878985,0,1,0,0,0,0,0,1,0,0,0,0.02415418239,0
454.8108152,0.7595756116,0,0,1,0,0,0,0,1,0,0,8.168439524,0.07945879473,1
454.8108152,0.03033110273,1,0,1,0,0,0,0,0,0,0,22.83320794,0.8381037071,0
56.60800851,0.1521858567,0,1,0,0,0,0,1,0,0,0,3.614784456,0.5180170535,1
45.46722475,0.7199245994,1,0,1,0,0,0,0,0,0,0,9.192388155,1.515183194,0
0,0.191525018,0,0,1,0,0,0,0,0,0,1,0,0,0
66.65855631,0.1155063371,0,0,1,0,0,0,0,0,0,0,18.38477631,0.1383445922,0
259.79341,0.006003013103,1,0,1,0,0,0,0,0,0,0,34.74541106,0.9104660217,0
12.21262593,0.05116451686,1,0,1,0,0,0,0,1,0,0,9.899494937,1.445366536,0
417.8969168,0.07672254474,1,0,0,0,0,1,0,0,0,0,177.7441982,0.6470790882,0
219.0603941,0.05043383321,0,0,0,1,0,0,0,0,0,0,163.3416665,0.06488642268,0
206.811949,0.002585068171,1,0,1,0,0,0,0,0,0,0,140.0071427,0.6746654103,0
94.52951608,0.0150395665,1,0,0,0,0,1,0,0,0,0,35.24674926,1.027911953,0
454.8108152,0.8709920549,0,1,0,0,0,0,0,1,0,0,2.693323466,0.135373697,1
206.8775237,0.003172221678,1,0,1,0,0,0,0,0,0,0,38.38061267,0.5490909307,0
222.1065976,0.003860988174,1,0,0,0,0,0,0,0,0,0,67.24794208,0.4127303728,0
297.6765523,0.01750102101,1,0,1,0,0,0,0,0,0,0,124.2401668,0.4445036138,0
328.4504927,1.73E-05,1,0,0,0,1,0,0,0,1,0,1.224744871,0.2530541535,0
403.7517529,0.002834268689,0,0,0,0,0,1,0,0,1,0,1.306752593,0,0
248.4589099,1.13E-06,1,0,0,0,1,0,0,0,1,0,107.1089788,0.5163977795,0
381.5152456,0.06556879628,1,0,0,0,0,1,0,0,0,0,24.47129838,1.528280883,0
6.139648219,0.0219986572,0,0,0,0,0,1,0,0,0,0,0,0,0
164.6276433,0.06050169802,1,0,1,0,0,0,0,0,0,0,89.31358613,1.157365379,0
0,0.07748424679,0,0,0,1,0,0,0,0,0,1,0,0,0
393.9549755,0.03446394701,1,0,0,0,0,1,0,0,0,0,22.46123097,1.901718225,0
223.7008075,0.001842413959,1,0,0,0,0,0,0,0,1,0,48.70122713,2.007192521,0
15.1525512,0.0160508751,1,0,1,0,0,0,0,0,0,0,9.643650761,1.060559126,0
257.765354,0.0007571721953,1,0,1,0,0,0,0,0,0,0,192.1900101,0.4823265376,0
0.4823107483,0.0109026456,0,0,0,0,0,0,0,0,0,0,0,0,0
409.4016059,0.552220522,0,1,0,0,0,0,0,1,0,0,2.596228811,0.4612167913,1
399.2904533,0.1490323665,1,0,1,0,0,0,0,0,0,0,11.40392023,1.227396282,0
362.4778114,0.1680184944,1,0,0,0,0,1,0,0,0,0,24.06673835,0.5531232129,0
249.294324,0.1635572019,1,0,1,0,0,0,0,0,0,0,78.57056277,0.3046484655,0
454.8108152,3.23E-05,1,0,0,0,1,0,0,0,1,0,27.4226184,0.3864392267,0
0,0.7198879552,0,0,0,1,0,0,0,0,0,1,0,0,0
17.49425929,0.1563783688,0,1,0,0,0,0,0,1,0,0,0.7071067812,0.8740186599,0
235.2047576,0.215856937,0,0,0,0,0,0,0,0,0,0,2.828427125,1.101372829,0
37.35313144,0.6695343572,0,1,0,0,0,0,0,1,0,0,0,0.3257285313,0
328.5209491,0.218486198,1,0,1,0,0,0,0,0,0,0,217.7011713,0.9151645639,0
115.5106921,0.7798420297,0,1,0,0,0,0,1,0,0,0,5.626175091,0.4462886213,1
205.192145,0.06006651607,1,0,1,0,0,0,0,0,0,0,136.6345491,0.8416146887,0
378.2540942,0.6010455007,0,1,0,0,0,0,0,1,0,0,4.843786138,0.2673608336,1
